Age,Gender,EmploymentYears,HomeOwnership,MaritalStatus,AnnualIncome,LoanAmount,LoanTermMonths,CreditScore,NumCreditCards,DebtToIncomeRatio,PreviousDefaults,Default
54,Female,33,Rent,Single,890853,664980,12,715,3,0.75,0,0
27,Female,3,Own,Married,494261,245373,36,620,4,0.5,0,0
35,Female,10,Mortgage,Married,427697,174842,24,701,2,0.41,0,0
58,Male,34,Own,Single,1035886,388233,48,754,2,0.37,0,1
31,Male,4,Rent,Single,415419,280789,24,659,4,0.68,0,1
52,Male,25,Mortgage,Divorced,651637,216752,36,752,0,0.33,0,0
47,Male,23,Own,Single,1110987,260808,60,734,6,0.23,0,0
50,Female,27,Rent,Single,694478,319614,36,701,5,0.46,0,0
37,Female,9,Rent,Divorced,695163,157680,24,620,5,0.23,1,0
56,Male,30,Rent,Single,616097,317929,24,765,4,0.52,0,0
39,Male,15,Own,Married,527995,413688,48,699,4,0.78,0,0
27,Female,3,Mortgage,Married,434962,319756,24,711,0,0.74,1,1
63,Male,37,Rent,Married,911515,339256,36,721,2,0.37,0,0
65,Male,42,Rent,Single,1005212,317468,60,766,5,0.32,0,0
41,Male,18,Rent,Married,557448,116881,60,672,6,0.21,2,0
48,Male,21,Rent,Married,608382,412285,12,680,3,0.68,0,0
23,Female,2,Mortgage,Single,582326,228700,24,623,3,0.39,0,0
34,Male,13,Own,Married,381549,144231,48,748,4,0.38,0,0
22,Female,0,Mortgage,Divorced,534154,399156,60,654,3,0.75,0,0
49,Female,21,Rent,Single,829934,227147,24,679,2,0.27,0,0
38,Female,14,Mortgage,Married,646710,394415,36,697,2,0.61,0,0
57,Male,31,Mortgage,Single,813276,484694,36,775,3,0.6,0,0
65,Female,43,Rent,Divorced,862646,392458,12,707,2,0.45,0,1
65,Female,40,Mortgage,Married,987843,524599,60,721,2,0.53,0,0
44,Male,22,Mortgage,Married,740901,423302,60,722,3,0.57,0,0
66,Male,38,Rent,Married,1016729,439976,48,761,4,0.43,1,0
32,Female,10,Mortgage,Married,415538,238472,12,633,3,0.57,0,1
65,Male,41,Own,Married,929122,521573,24,737,5,0.56,1,0
52,Female,29,Mortgage,Single,660998,219377,36,769,6,0.33,0,1
38,Female,15,Rent,Married,656735,505286,36,740,3,0.77,0,0
33,Male,8,Own,Divorced,515543,308348,36,683,0,0.6,1,0
24,Female,0,Mortgage,Single,255778,65280,60,624,2,0.26,0,0
43,Male,20,Own,Married,537956,369279,60,705,6,0.69,0,1
30,Male,6,Mortgage,Single,403477,146087,24,665,5,0.36,0,0
25,Female,0,Own,Married,304623,63682,36,664,4,0.21,0,0
60,Female,37,Mortgage,Single,836509,573775,48,706,2,0.69,0,0
34,Female,8,Rent,Single,651516,436941,24,618,2,0.67,0,0
54,Female,26,Rent,Married,810824,506727,24,663,1,0.62,1,0
48,Male,27,Own,Married,852229,398124,36,740,4,0.47,0,0
28,Female,1,Mortgage,Married,224453,49473,12,637,6,0.22,0,0
36,Male,11,Rent,Single,747432,218325,36,662,3,0.29,0,0
51,Male,24,Own,Married,612131,265452,24,636,2,0.43,0,0
27,Female,4,Rent,Married,369733,155422,60,723,3,0.42,0,0
23,Male,0,Mortgage,Married,175066,125868,24,602,4,0.72,0,0
49,Male,28,Mortgage,Single,569941,427494,60,737,3,0.75,0,1
56,Female,29,Rent,Single,790782,284325,36,713,6,0.36,0,0
59,Female,37,Own,Single,1268265,541917,36,731,1,0.43,0,0
24,Male,0,Mortgage,Married,534048,108996,60,659,0,0.2,0,1
29,Male,6,Own,Divorced,414755,153542,12,636,3,0.37,0,0
37,Male,10,Mortgage,Single,247981,168103,24,628,0,0.68,0,0
69,Female,43,Own,Married,1103909,529050,24,723,8,0.48,0,0
40,Male,19,Mortgage,Married,746167,245923,36,668,3,0.33,0,0
34,Male,13,Rent,Single,397919,191810,24,701,7,0.48,0,1
66,Female,44,Own,Single,1030426,411288,24,705,4,0.4,0,1
49,Male,22,Mortgage,Married,622665,280649,24,662,1,0.45,0,1
33,Male,7,Own,Married,464063,358376,48,651,2,0.77,0,0
56,Male,30,Rent,Married,416966,151104,36,672,4,0.36,0,0
65,Female,37,Own,Married,889165,537952,12,722,3,0.61,0,0
37,Female,9,Own,Single,562866,391425,48,668,2,0.7,0,0
67,Female,44,Mortgage,Single,980037,497436,24,704,2,0.51,1,0
63,Male,41,Rent,Single,1098048,843432,36,742,3,0.77,0,1
24,Female,0,Own,Married,399460,202840,36,654,2,0.51,0,0
40,Female,19,Rent,Single,333091,219008,60,681,2,0.66,0,1
31,Male,7,Rent,Single,396118,163963,36,607,4,0.41,0,0
62,Female,41,Rent,Married,1181221,940700,24,757,0,0.8,2,1
42,Female,20,Mortgage,Married,400359,124287,24,671,2,0.31,0,0
65,Female,41,Mortgage,Single,1238350,328588,36,743,3,0.27,0,0
28,Female,0,Own,Single,337028,169711,36,640,3,0.5,0,0
48,Female,21,Rent,Married,628727,182727,48,627,0,0.29,0,0
65,Female,37,Mortgage,Married,927343,479679,36,708,6,0.52,0,0
61,Male,37,Mortgage,Married,748931,468601,60,712,3,0.63,0,1
50,Female,29,Rent,Married,936775,615430,36,751,7,0.66,1,1
53,Female,25,Own,Single,960252,737202,48,670,3,0.77,0,0
53,Male,29,Own,Married,808534,507083,36,637,3,0.63,0,0
67,Male,40,Mortgage,Divorced,952732,668969,36,693,5,0.7,0,0
56,Male,33,Own,Married,1066169,561899,36,735,2,0.53,0,0
47,Female,19,Own,Single,775902,592625,24,693,4,0.76,0,0
40,Female,19,Own,Divorced,982926,554403,24,625,1,0.56,0,0
53,Male,31,Own,Married,929910,223464,36,678,2,0.24,2,0
45,Male,20,Rent,Married,763565,436579,36,691,2,0.57,0,0
64,Female,42,Mortgage,Single,932115,197481,36,659,4,0.21,0,0
63,Female,40,Rent,Single,1095195,749279,36,797,2,0.68,0,0
39,Male,11,Own,Single,533649,212331,48,648,2,0.4,0,0
67,Male,42,Rent,Married,930121,295368,36,727,2,0.32,1,0
41,Female,16,Own,Married,570149,377560,12,691,3,0.66,0,0
62,Male,36,Rent,Married,952999,687343,36,732,1,0.72,0,0
53,Male,31,Own,Married,761247,389015,24,769,2,0.51,0,0
23,Female,0,Mortgage,Married,447044,352541,60,641,3,0.79,0,0
34,Female,6,Own,Single,544367,391779,12,707,3,0.72,0,0
35,Male,8,Rent,Married,372877,150454,36,563,3,0.4,0,0
53,Female,25,Mortgage,Married,820856,233350,36,681,4,0.28,0,0
62,Female,41,Rent,Single,997168,487821,60,694,1,0.49,0,0
42,Male,21,Rent,Single,965251,366007,36,678,2,0.38,0,0
21,Male,0,Mortgage,Single,487273,202938,24,698,1,0.42,0,0
51,Female,29,Mortgage,Married,872253,690371,24,750,4,0.79,0,0
67,Male,39,Mortgage,Single,1043435,693050,36,735,4,0.66,0,0
55,Female,27,Rent,Married,1222503,797061,24,699,4,0.65,0,0
40,Male,18,Rent,Married,606756,168135,36,705,4,0.28,0,0
52,Female,31,Own,Married,942059,439110,36,704,2,0.47,0,0
32,Female,6,Mortgage,Single,632840,398758,48,730,5,0.63,0,1
36,Female,13,Rent,Married,411794,189497,24,667,1,0.46,0,0
28,Female,7,Mortgage,Single,561737,441955,60,655,5,0.79,0,1
34,Male,13,Own,Single,712310,434118,48,709,3,0.61,0,0
38,Male,15,Own,Married,802663,559989,24,630,1,0.7,0,1
50,Female,29,Rent,Married,963338,250351,24,668,4,0.26,0,0
53,Male,28,Own,Single,886324,443128,48,722,5,0.5,0,0
54,Male,26,Rent,Married,908581,510079,36,720,0,0.56,0,0
64,Male,39,Own,Divorced,836176,174993,24,777,4,0.21,0,0
69,Female,44,Own,Married,852302,329398,60,784,4,0.39,2,0
54,Female,28,Rent,Married,847324,175511,60,729,1,0.21,0,0
69,Female,42,Mortgage,Single,1028959,550165,60,759,6,0.53,0,1
27,Female,2,Mortgage,Single,668786,365032,24,644,2,0.55,0,0
26,Female,0,Rent,Single,517988,223895,60,601,0,0.43,0,0
26,Male,1,Rent,Single,392902,246806,24,607,1,0.63,0,0
42,Male,20,Rent,Married,653030,329840,36,770,5,0.51,0,0
28,Male,6,Own,Married,517214,232395,36,648,5,0.45,0,1
57,Female,34,Own,Married,1068273,685608,48,678,4,0.64,0,1
35,Male,9,Own,Married,616963,173652,36,646,2,0.28,0,0
46,Female,22,Own,Single,827455,192695,36,656,0,0.23,0,0
59,Female,34,Rent,Married,603803,340832,48,696,1,0.56,0,0
23,Male,0,Rent,Single,235338,47195,24,672,5,0.2,1,0
30,Male,2,Rent,Single,492452,363628,12,634,5,0.74,0,1
23,Female,0,Own,Divorced,443033,255991,48,660,3,0.58,0,0
50,Male,26,Rent,Divorced,660532,333490,36,701,3,0.5,0,1
66,Female,39,Own,Single,924038,428338,36,809,2,0.46,0,0
42,Male,17,Own,Married,767244,228306,36,701,0,0.3,1,0
23,Female,2,Rent,Married,311481,196109,36,644,4,0.63,0,1
21,Male,0,Own,Married,324399,81857,36,644,0,0.25,0,1
53,Male,27,Own,Married,608333,475977,24,805,2,0.78,0,0
39,Male,12,Mortgage,Married,311657,150028,48,671,7,0.48,0,0
56,Male,29,Rent,Single,796722,177141,60,720,1,0.22,0,0
54,Male,30,Rent,Married,1032209,765880,36,620,2,0.74,0,0
51,Male,30,Rent,Married,806271,496275,60,689,1,0.62,0,0
63,Female,42,Rent,Married,951474,537864,24,649,0,0.57,0,0
44,Male,19,Own,Single,679522,508035,48,744,4,0.75,0,0
32,Female,9,Mortgage,Single,519647,235132,48,660,6,0.45,0,0
33,Female,6,Mortgage,Married,592420,355237,36,667,2,0.6,0,1
36,Male,11,Own,Married,422734,103213,48,584,5,0.24,1,1
36,Male,13,Rent,Married,835374,640946,24,765,6,0.77,0,0
40,Male,15,Own,Married,565694,300235,36,717,4,0.53,0,0
61,Female,33,Rent,Single,951568,319664,60,815,2,0.34,0,0
68,Female,40,Own,Single,1190942,403671,12,769,1,0.34,0,0
47,Female,24,Rent,Married,721211,300949,36,711,2,0.42,1,0
59,Male,37,Rent,Married,968356,770766,60,743,3,0.8,0,0
33,Female,12,Rent,Single,393005,188110,24,673,3,0.48,0,0
24,Female,0,Own,Married,182422,131298,24,708,4,0.72,0,0
52,Male,26,Mortgage,Married,772956,498436,60,631,3,0.64,0,0
65,Male,37,Own,Single,1075416,488514,36,706,2,0.45,0,0
60,Female,39,Rent,Married,911942,442355,48,691,5,0.49,0,0
54,Female,33,Mortgage,Married,1082413,753793,24,716,6,0.7,0,0
59,Female,31,Mortgage,Single,726797,203921,48,778,2,0.28,0,0
63,Female,40,Rent,Married,902150,403667,36,756,2,0.45,0,0
37,Female,16,Mortgage,Single,816778,283962,24,726,4,0.35,1,0
44,Female,22,Own,Married,549280,383879,48,718,4,0.7,0,0
49,Male,27,Rent,Married,651843,186951,24,773,1,0.29,0,0
66,Female,39,Mortgage,Married,1024969,687197,60,821,1,0.67,0,0
48,Male,24,Mortgage,Single,814222,407637,24,795,5,0.5,0,0
65,Male,44,Own,Married,966736,199865,36,716,5,0.21,0,0
67,Female,42,Mortgage,Single,1441806,620302,36,742,1,0.43,0,1
42,Female,15,Own,Single,637344,407588,36,662,2,0.64,0,0
48,Female,23,Own,Married,922263,479900,60,605,1,0.52,0,0
45,Male,20,Rent,Single,373892,275041,60,722,2,0.74,1,0
61,Female,35,Own,Married,1267893,688688,48,720,4,0.54,1,0
23,Male,1,Own,Married,268230,185321,48,633,2,0.69,0,0
33,Male,9,Rent,Married,253553,138708,36,633,3,0.55,0,1
51,Male,25,Rent,Married,658722,374358,60,686,1,0.57,0,1
33,Male,9,Own,Single,465849,256157,24,670,0,0.55,0,0
61,Male,39,Rent,Single,1365939,526032,60,752,2,0.39,0,1
38,Female,14,Rent,Divorced,786693,346289,36,679,4,0.44,0,0
57,Male,32,Mortgage,Divorced,883409,558384,48,803,2,0.63,0,0
63,Male,38,Mortgage,Divorced,1192068,428171,60,725,3,0.36,0,0
54,Female,32,Rent,Married,843038,176388,48,706,3,0.21,0,0
37,Female,12,Mortgage,Married,679023,517875,36,680,4,0.76,0,0
41,Male,13,Rent,Single,638565,506452,24,709,2,0.79,0,1
56,Male,33,Rent,Married,700659,431131,36,782,2,0.62,0,0
60,Male,33,Rent,Single,828556,510255,36,663,5,0.62,0,0
39,Female,14,Mortgage,Single,629353,161656,24,735,3,0.26,0,1
32,Male,11,Mortgage,Married,332364,159033,24,640,2,0.48,0,0
48,Female,26,Rent,Single,832824,390057,60,675,7,0.47,0,0
31,Male,9,Mortgage,Married,402475,206019,60,671,3,0.51,0,0
68,Female,44,Rent,Single,1010379,495102,36,702,2,0.49,0,1
57,Female,33,Own,Single,726183,428852,60,674,5,0.59,0,0
48,Male,21,Own,Single,366179,118900,12,648,3,0.32,0,0
55,Male,31,Mortgage,Married,768026,492526,24,672,4,0.64,3,0
64,Female,43,Rent,Married,1062383,246633,60,687,4,0.23,0,0
35,Female,10,Rent,Married,534000,202844,12,639,2,0.38,0,0
36,Male,14,Mortgage,Single,800791,605464,12,715,2,0.76,0,0
65,Male,40,Own,Divorced,633803,347278,48,754,5,0.55,0,0
27,Male,3,Rent,Married,422837,328796,12,728,3,0.78,0,1
67,Male,39,Rent,Single,883567,564496,12,709,1,0.64,0,1
23,Female,1,Mortgage,Married,254025,170512,36,671,2,0.67,0,1
51,Female,27,Rent,Single,749268,173449,60,737,4,0.23,0,0
32,Male,6,Own,Divorced,432259,244843,24,669,3,0.57,0,0
28,Female,7,Own,Married,799929,549749,60,628,2,0.69,0,0
45,Male,23,Own,Married,606085,163046,24,660,2,0.27,1,0
64,Male,40,Mortgage,Single,935048,411023,36,701,3,0.44,0,1
55,Male,31,Own,Married,886207,411334,36,730,3,0.46,0,0
32,Male,5,Own,Single,502241,364693,36,676,7,0.73,0,0
41,Male,15,Mortgage,Single,457434,316732,36,684,2,0.69,2,0
46,Male,22,Rent,Married,1027986,416364,12,736,2,0.41,0,0
22,Female,0,Rent,Single,352230,121974,36,696,2,0.35,0,0
34,Male,13,Own,Single,670419,400690,24,580,3,0.6,0,0
66,Male,41,Rent,Married,881295,279007,60,764,3,0.32,0,0
24,Female,0,Own,Married,150000,92699,36,682,2,0.62,1,0
37,Female,12,Rent,Single,744390,171076,60,604,2,0.23,0,0
67,Male,45,Rent,Married,1061712,258040,36,776,2,0.24,0,0
68,Male,42,Mortgage,Single,907146,323050,36,731,3,0.36,0,0
25,Male,0,Rent,Single,685553,254191,36,635,1,0.37,0,1
44,Male,16,Rent,Married,584481,414052,12,712,5,0.71,0,0
69,Male,41,Rent,Married,793059,262640,12,736,5,0.33,0,0
27,Male,2,Own,Married,467842,192695,60,597,4,0.41,0,0
43,Male,22,Rent,Married,812588,180725,36,659,4,0.22,0,0
67,Female,40,Rent,Married,1157206,560878,60,746,2,0.48,0,0
37,Male,15,Rent,Married,533531,360381,48,768,1,0.68,0,0
32,Female,4,Mortgage,Single,202819,153745,48,626,1,0.76,1,0
31,Male,7,Mortgage,Married,534390,180069,12,741,0,0.34,0,0
31,Male,7,Rent,Married,513756,124642,48,670,4,0.24,0,0
54,Female,26,Own,Single,840898,323249,60,743,2,0.38,0,0
67,Male,45,Mortgage,Married,1201264,683836,48,694,5,0.57,0,0
57,Male,32,Mortgage,Single,1077450,735012,36,762,1,0.68,0,0
49,Female,23,Rent,Married,711395,531099,36,764,2,0.75,0,0
68,Female,45,Rent,Married,881217,593876,24,746,2,0.67,0,0
56,Female,31,Mortgage,Married,1055923,545827,36,753,6,0.52,0,0
47,Male,19,Mortgage,Married,534576,160981,48,695,4,0.3,0,0
62,Male,39,Rent,Single,893848,323506,36,731,3,0.36,0,0
42,Male,18,Rent,Single,544224,385876,48,667,2,0.71,1,0
22,Male,0,Mortgage,Married,320120,250276,48,685,4,0.78,0,1
67,Male,45,Rent,Married,1104319,249896,36,753,1,0.23,0,0
56,Female,30,Own,Married,711826,211972,48,665,2,0.3,0,0
68,Female,40,Mortgage,Single,642514,299119,24,710,4,0.47,0,0
50,Female,25,Rent,Single,881815,275888,60,767,4,0.31,0,0
27,Female,6,Rent,Single,362009,160472,24,617,0,0.44,0,0
32,Male,7,Own,Married,313691,229886,24,658,8,0.73,0,1
23,Female,0,Own,Single,433374,123573,48,635,5,0.29,0,0
37,Female,11,Rent,Married,423329,140006,48,693,2,0.33,0,0
61,Female,36,Rent,Married,749929,179671,48,748,3,0.24,0,0
52,Male,29,Mortgage,Married,1099604,405018,48,690,1,0.37,0,0
28,Female,7,Rent,Single,513359,162648,24,665,1,0.32,0,0
43,Female,19,Own,Married,656138,192057,48,736,2,0.29,0,0
58,Male,36,Rent,Married,678660,380896,36,721,2,0.56,0,0
50,Male,27,Mortgage,Married,437051,259954,12,689,0,0.59,0,0
35,Male,11,Own,Married,668523,476620,12,684,4,0.71,0,0
30,Female,9,Own,Single,586318,135830,48,775,2,0.23,0,0
58,Male,30,Mortgage,Single,1046415,273412,60,710,3,0.26,0,0
35,Male,13,Own,Divorced,385070,135371,24,696,2,0.35,0,0
50,Female,28,Rent,Single,485704,282453,36,710,6,0.58,0,0
66,Female,45,Mortgage,Married,1125083,865929,24,698,5,0.77,0,0
46,Female,23,Mortgage,Single,742671,569595,36,651,3,0.77,1,0
65,Female,39,Rent,Married,1088664,450115,24,725,4,0.41,0,0
34,Female,8,Rent,Married,429446,128591,60,554,4,0.3,1,0
23,Female,0,Rent,Married,275602,111024,36,687,5,0.4,0,0
56,Female,31,Rent,Single,767455,317056,48,677,2,0.41,0,0
46,Female,18,Mortgage,Single,782598,556202,48,691,2,0.71,0,0
34,Male,9,Rent,Single,641329,228596,36,718,4,0.36,0,0
51,Male,26,Rent,Married,645711,303390,48,701,4,0.47,0,0
34,Female,6,Own,Married,456592,329606,36,741,6,0.72,0,0
60,Female,36,Rent,Married,707141,276466,36,675,3,0.39,1,0
30,Female,9,Rent,Married,321607,95454,60,688,2,0.3,0,0
29,Female,6,Own,Married,514025,247368,36,721,1,0.48,0,0
66,Male,38,Own,Married,1051402,656939,24,785,1,0.62,0,1
60,Male,34,Own,Married,598323,179849,36,672,4,0.3,0,0
63,Male,42,Rent,Married,1023333,261534,12,755,3,0.26,0,0
62,Female,36,Rent,Married,946844,279995,24,662,3,0.3,0,1
38,Female,16,Rent,Married,548659,194967,36,672,5,0.36,0,0
56,Male,32,Own,Married,1200998,328054,36,750,7,0.27,0,0
56,Male,33,Own,Married,658431,377401,24,755,5,0.57,0,0
32,Male,10,Rent,Married,619820,412681,60,670,7,0.67,0,1
60,Male,35,Own,Married,989723,359691,60,666,3,0.36,0,0
23,Male,0,Rent,Married,623858,268773,36,690,1,0.43,0,1
38,Female,12,Rent,Single,552458,232467,24,659,3,0.42,1,0
27,Female,2,Rent,Single,550962,287339,36,654,3,0.52,0,0
51,Male,26,Mortgage,Single,757880,526138,24,724,3,0.69,0,0
21,Male,0,Mortgage,Married,505421,298420,36,655,0,0.59,0,0
51,Female,29,Mortgage,Married,892420,539156,36,715,2,0.6,0,0
33,Female,10,Rent,Married,518483,196952,36,705,8,0.38,0,0
49,Female,27,Mortgage,Married,904897,693919,48,714,6,0.77,0,0
23,Female,0,Mortgage,Single,383521,139156,24,673,0,0.36,0,0
49,Male,26,Rent,Married,710877,543859,60,709,4,0.77,0,0
55,Female,31,Own,Married,1030222,264970,48,721,8,0.26,0,0
35,Female,11,Rent,Married,585935,404625,24,714,6,0.69,0,0
41,Female,18,Own,Single,651938,333333,36,725,3,0.51,0,0
39,Male,17,Mortgage,Married,749674,390841,36,686,6,0.52,0,1
48,Female,21,Own,Single,511433,387742,36,653,5,0.76,0,0
24,Male,1,Rent,Married,584525,135352,36,560,1,0.23,0,0
65,Female,42,Rent,Married,872481,250657,12,782,6,0.29,1,0
33,Female,8,Rent,Married,542343,399360,48,676,2,0.74,0,1
35,Female,12,Mortgage,Married,667938,184972,36,708,6,0.28,0,0
68,Female,43,Mortgage,Married,1403060,479357,36,731,3,0.34,0,0
59,Female,32,Own,Married,565556,139397,48,689,4,0.25,1,0
52,Female,26,Rent,Single,490519,319034,24,715,0,0.65,0,1
23,Female,0,Rent,Single,371323,226846,24,687,2,0.61,0,0
50,Female,22,Own,Single,816351,385281,60,670,2,0.47,0,0
40,Male,15,Rent,Divorced,639587,342671,36,626,10,0.54,1,0
22,Male,0,Mortgage,Married,328518,183496,36,693,6,0.56,0,1
45,Female,19,Own,Married,800939,182638,48,671,0,0.23,0,0
31,Female,10,Rent,Married,303123,96810,24,588,5,0.32,0,0
21,Male,0,Rent,Married,548626,335904,60,606,2,0.61,0,0
68,Male,45,Rent,Married,904699,685489,60,793,8,0.76,1,1
69,Male,45,Rent,Married,1013304,716472,24,791,1,0.71,0,0
68,Female,45,Rent,Married,999357,394345,48,763,2,0.39,1,0
30,Female,3,Rent,Married,687805,421109,60,625,4,0.61,0,0
37,Male,14,Rent,Single,464973,178970,36,679,5,0.38,0,0
50,Female,26,Mortgage,Divorced,764885,200928,24,684,4,0.26,0,1
55,Female,27,Mortgage,Single,1022846,491698,48,721,2,0.48,0,0
39,Male,14,Own,Married,316232,104475,36,630,4,0.33,0,0
66,Male,41,Own,Married,871081,410154,60,734,3,0.47,0,1
54,Male,33,Own,Married,661379,370507,48,715,9,0.56,0,0
52,Female,24,Rent,Married,959322,345069,36,664,6,0.36,0,0
32,Female,4,Own,Married,635109,497998,24,637,0,0.78,0,0
63,Male,40,Rent,Divorced,1189962,479454,36,794,1,0.4,0,0
37,Male,14,Own,Single,786326,580399,36,693,3,0.74,0,0
26,Male,4,Own,Married,326650,189375,36,744,1,0.58,0,0
33,Female,7,Rent,Married,543424,266624,48,694,1,0.49,0,0
59,Female,34,Own,Married,550121,168006,36,756,1,0.31,1,1
42,Male,19,Own,Married,592464,384108,36,687,1,0.65,0,0
31,Female,4,Rent,Single,517508,315471,36,635,2,0.61,0,0
27,Female,5,Rent,Married,596314,426990,36,641,6,0.72,2,0
65,Male,44,Rent,Married,1246510,934480,36,834,1,0.75,0,1
65,Female,38,Rent,Married,778773,546573,24,777,3,0.7,0,0
41,Male,19,Rent,Divorced,758832,204477,60,658,3,0.27,0,0
21,Male,0,Rent,Single,368351,155641,60,705,4,0.42,0,0
50,Male,25,Own,Married,1024922,214516,36,659,7,0.21,0,0
39,Female,18,Mortgage,Single,531562,299654,60,698,5,0.56,2,0
67,Male,41,Own,Married,1026612,410328,24,723,1,0.4,0,1
66,Female,43,Mortgage,Single,1010734,457813,48,757,2,0.45,0,0
49,Male,27,Mortgage,Married,1034812,434355,36,687,4,0.42,1,0
55,Female,32,Own,Married,724715,504004,24,694,5,0.7,0,0
40,Female,17,Rent,Single,605684,394255,36,732,1,0.65,0,0
56,Male,33,Mortgage,Divorced,513002,149697,60,667,1,0.29,0,0
59,Female,31,Own,Married,685546,469872,48,735,2,0.69,0,0
21,Female,0,Rent,Married,495584,169749,60,637,2,0.34,1,0
43,Male,15,Rent,Single,884997,445766,12,655,2,0.5,0,0
51,Male,30,Rent,Single,736280,280183,36,724,2,0.38,0,0
55,Male,32,Rent,Married,741374,452169,60,705,0,0.61,0,0
67,Male,45,Rent,Single,1064469,486953,36,770,1,0.46,0,0
65,Male,39,Own,Married,1179348,834787,48,686,2,0.71,1,0
42,Female,19,Own,Married,945001,516377,60,702,7,0.55,0,0
66,Male,38,Mortgage,Married,1043643,269664,36,801,4,0.26,0,0
27,Male,5,Rent,Single,424678,103649,36,610,1,0.24,0,0
53,Male,25,Mortgage,Single,741009,385907,60,585,4,0.52,0,1
65,Female,43,Own,Married,979004,468235,48,753,2,0.48,0,0
56,Male,29,Mortgage,Married,789559,312616,24,732,2,0.4,1,1
64,Female,37,Mortgage,Married,949870,619617,12,787,6,0.65,0,0
27,Male,6,Own,Single,440978,231999,60,688,6,0.53,1,0
47,Female,19,Mortgage,Single,516713,316052,36,627,2,0.61,0,0
22,Male,0,Mortgage,Married,427603,190233,12,703,5,0.44,0,0
37,Male,14,Own,Married,774224,350920,36,649,0,0.45,0,0
21,Female,0,Rent,Married,274710,112865,24,651,4,0.41,0,0
66,Male,45,Own,Single,1057165,464618,24,707,4,0.44,0,0
50,Male,26,Own,Married,815526,496127,24,676,5,0.61,0,0
42,Female,19,Own,Single,678148,430375,48,688,2,0.63,1,0
48,Female,24,Own,Married,984670,249110,36,600,3,0.25,0,0
53,Male,30,Own,Married,547885,272440,48,694,1,0.5,0,0
46,Male,18,Rent,Single,680796,346213,12,731,3,0.51,0,0
55,Female,28,Rent,Married,735653,148558,36,698,3,0.2,0,1
31,Female,6,Own,Single,408996,107836,12,640,4,0.26,0,0
27,Female,2,Rent,Married,279939,128190,36,601,4,0.46,0,0
48,Female,24,Rent,Married,725323,506722,48,652,3,0.7,0,0
45,Female,20,Mortgage,Married,804305,253517,36,622,2,0.32,0,0
61,Male,37,Own,Married,1235722,909737,12,686,2,0.74,0,0
51,Female,26,Rent,Divorced,947085,447878,60,695,5,0.47,0,0
23,Male,0,Mortgage,Divorced,567480,290076,24,684,3,0.51,0,1
53,Male,28,Rent,Divorced,786992,183458,36,721,4,0.23,0,0
54,Male,27,Rent,Married,743639,409751,48,689,3,0.55,0,0
41,Male,20,Rent,Married,450181,355561,36,749,2,0.79,0,0
57,Male,30,Mortgage,Single,788077,593576,48,718,3,0.75,0,0
69,Female,45,Rent,Single,861961,419570,48,688,7,0.49,0,0
39,Male,18,Rent,Married,795065,320295,24,719,1,0.4,0,0
57,Female,34,Own,Married,1067313,556787,12,703,5,0.52,0,0
41,Female,19,Mortgage,Married,612489,323565,36,682,1,0.53,0,1
34,Male,10,Own,Single,511107,160481,48,700,1,0.31,0,0
30,Male,8,Rent,Single,570301,421506,24,697,2,0.74,0,1
27,Male,6,Rent,Single,378638,274958,60,637,6,0.73,0,1
49,Male,25,Rent,Married,910135,449513,24,676,4,0.49,1,0
60,Female,32,Mortgage,Married,866458,433662,36,709,3,0.5,1,1
28,Male,4,Rent,Married,619331,438763,36,597,1,0.71,0,0
59,Female,31,Own,Married,801622,392168,12,729,3,0.49,0,0
33,Female,10,Mortgage,Single,595424,301104,36,680,3,0.51,0,0
66,Male,44,Mortgage,Married,1001587,496495,36,758,3,0.5,0,0
39,Female,13,Rent,Divorced,356436,183253,36,649,6,0.51,3,0
31,Female,4,Rent,Single,516208,325883,48,634,1,0.63,0,0
22,Female,0,Mortgage,Married,508193,226872,12,739,4,0.45,0,0
69,Male,44,Rent,Divorced,904256,399686,36,738,1,0.44,0,0
26,Female,2,Own,Married,167487,111352,48,656,2,0.66,0,0
49,Male,28,Rent,Single,874022,636138,24,717,3,0.73,0,1
61,Female,36,Rent,Divorced,790859,437502,60,669,3,0.55,0,0
